Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,BioProject,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,BioSampleModel,Host,lat_lon,isolation_source,Sample_name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_status,Scientific_Name,Submitter_Id,ENA_first_public,ENA-STATUS-ID (exp),ENA-STATUS-ID (run),geographic_location_(country_and/or_sea),source_material_id,isolate,env_broad_scale,env_local_scale,env_medium,Location_Province,ArrayExpress-SPECIES,common_name,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,external_id,INSDC_first_public,INSDC_last_update,sample_description,samp_mat_process,Sample_Barcode,Sample_index,strain,ref_biomaterial,source_uvig,virus_enrich_appr,host_subject_id,Host_Age,host_sex,host_common_name,isol_growth_condt,propagation,project_name,broad-scale_environmental_context,environmental_medium,geographic_location_(latitude),geographic_location_(longitude),local_environmental_context,collected_by,tissue,Broker_name,env_biome,env_feature,env_material,No_of_samples,Biological_Replicate,host_scientific_name,lab_host,host_taxid,host_tissue_sampled,specimen_voucher,misc_param,exp_id,expected_source,host_body_product,host_tot_mass,manuscript_id,samp_capt_status,samp_collect_device,fasta_file (run),sample_type,sex,BREED,Cultivar,dev_stage,ecotype,sub_species,samp_size,Library_ID,rel_to_oxygen,Detail_ID,replicate,SUBMISSION_TOOL (exp),SUBMISSION_TOOL (run),submission_tool,SUBMISSION_TOOL_VERSION (exp),SUBMISSION_TOOL_VERSION (run),SUBMISSION_TOOL_VERSION,genbank_accession,sequencing_approach,matrix_type,organism_spiked_and_spike_in_level,Host_disease,virus_enrich_app,experimental_factor,sample_ID,specific_host,additional_component_added_to_sample,altitude,BIOME,env_package,feature,Investigation_type,Label,material,sample_comment,spike_in_level_of_influenza_a_virus
SRR35414425,RNA-Seq,284,4465189722,SAMN50551165,1861123773,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494180,DNBSEQ-T7,Y22120000554258,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:33:00Z,1,A2964,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Tylonycteris fulvida,23.7 N 106.9 E,Anal swab A2964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414426,RNA-Seq,278,16864037209,SAMN50551164,6984487346,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494179,DNBSEQ-T7,Y22120000554257,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:42:00Z,1,A2963,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Tylonycteris fulvida,23.7 N 106.9 E,Anal swab A2963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414427,RNA-Seq,280,9027171043,SAMN50551163,3752562817,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494178,DNBSEQ-T7,Y22120000554256,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:36:00Z,1,A2962,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Tylonycteris fulvida,23.7 N 106.9 E,Anal swab A2962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414428,RNA-Seq,279,1958607290,SAMN50551162,781171626,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494177,DNBSEQ-T7,Y22120000554255,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:32:00Z,1,A2961,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Tylonycteris fulvida,23.7 N 106.9 E,Anal swab A2961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414429,RNA-Seq,277,39372187575,SAMN50550775,23507176837,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494176,DNBSEQ-T7,Y22110000551818,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:59:00Z,1,A1098,SRP620618,PRJNA1304170,2022-06-15,China,Asia,China: FuJian,Metagenome or environmental,Pipistrellus abramus,24.5 N 117.7 E,Anal swab A1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414430,RNA-Seq,286,1291386880,SAMN50551161,540896993,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494175,DNBSEQ-T7,Y22120000554254,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:32:00Z,1,A2960,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Tylonycteris fulvida,23.7 N 106.9 E,Anal swab A2960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414431,RNA-Seq,289,25141118124,SAMN50551160,10447397574,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494174,DNBSEQ-T7,Y22120000554253,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:45:00Z,1,A2959,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Tylonycteris fulvida,23.7 N 106.9 E,Anal swab A2959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414432,RNA-Seq,289,58026606431,SAMN50551159,24361073677,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494173,DNBSEQ-T7,Y22120000554252,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T05:08:00Z,1,A2958,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Tylonycteris fulvida,23.7 N 106.9 E,Anal swab A2958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414433,RNA-Seq,296,22618971844,SAMN50551158,9251385374,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494172,DNBSEQ-T7,Y22120000554251,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:50:00Z,1,A2957,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Tylonycteris fulvida,23.7 N 106.9 E,Anal swab A2957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414434,RNA-Seq,273,4300893856,SAMN50551107,1735751331,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494171,DNBSEQ-T7,Y22120000554200,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:33:00Z,1,A2906,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Myotis horsfieldii,23.6 N 106.9 E,Anal swab A2906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414435,RNA-Seq,275,1928195235,SAMN50551106,805247831,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494170,DNBSEQ-T7,Y22120000554199,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:34:00Z,1,A2905,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Myotis horsfieldii,23.6 N 106.9 E,Anal swab A2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414436,RNA-Seq,213,450928973,SAMN50551105,209845350,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494169,DNBSEQ-T7,Y22120000554197,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:32:00Z,1,A2903,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Myotis horsfieldii,23.6 N 106.9 E,Anal swab A2903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414437,RNA-Seq,238,2457870266,SAMN50551104,1070790177,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494168,DNBSEQ-T7,Y22120000554196,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:33:00Z,1,A2902,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Myotis horsfieldii,23.6 N 106.9 E,Anal swab A2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414438,RNA-Seq,219,799848097,SAMN50551103,365068609,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494167,DNBSEQ-T7,Y22120000554195,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:31:00Z,1,A2901,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Myotis horsfieldii,23.6 N 106.9 E,Anal swab A2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414439,RNA-Seq,264,32702433052,SAMN50551102,13706465373,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494166,DNBSEQ-T7,Y22120000554194,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T05:04:00Z,1,A2900,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Myotis horsfieldii,23.6 N 106.9 E,Anal swab A2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414440,RNA-Seq,254,496359999,SAMN50550769,204883643,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494165,DNBSEQ-T7,Y22110000551809,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:31:00Z,1,A1089,SRP620618,PRJNA1304170,2022-06-15,China,Asia,China: FuJian,Metagenome or environmental,Pipistrellus abramus,24.5 N 117.7 E,Anal swab A1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414441,RNA-Seq,256,12132084303,SAMN50551101,5137970856,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494164,DNBSEQ-T7,Y22120000554193,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:40:00Z,1,A2899,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Myotis horsfieldii,23.6 N 106.9 E,Anal swab A2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414442,RNA-Seq,264,1086503521,SAMN50551100,473728614,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494163,DNBSEQ-T7,Y22120000554192,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:32:00Z,1,A2898,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Myotis horsfieldii,23.6 N 106.9 E,Anal swab A2898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414443,RNA-Seq,270,9452002484,SAMN50551099,3947867205,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494162,DNBSEQ-T7,Y22120000554191,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:37:00Z,1,A2897,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Myotis horsfieldii,23.6 N 106.9 E,Anal swab A2897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414444,RNA-Seq,255,2415670756,SAMN50551098,1034319953,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494161,DNBSEQ-T7,Y22120000554190,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:33:00Z,1,A2896,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Myotis horsfieldii,23.6 N 106.9 E,Anal swab A2896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414445,RNA-Seq,268,12494330311,SAMN50551097,5201545039,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494160,DNBSEQ-T7,Y22120000554189,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:39:00Z,1,A2895,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Myotis horsfieldii,23.7 N 106.9 E,Anal swab A2895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414446,RNA-Seq,265,14725527183,SAMN50551096,6152811083,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494159,DNBSEQ-T7,Y22120000554188,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:45:00Z,1,A2894,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Tylonycteris fulvida,23.7 N 107 E,Anal swab A2894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414447,RNA-Seq,278,14643091978,SAMN50551095,6099648841,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494158,DNBSEQ-T7,Y22120000554187,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:41:00Z,1,A2893,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Tylonycteris fulvida,23.7 N 107 E,Anal swab A2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414448,RNA-Seq,282,8868360335,SAMN50551094,3568295085,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494157,DNBSEQ-T7,Y22120000554186,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:36:00Z,1,A2892,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Tylonycteris fulvida,23.7 N 107 E,Anal swab A2892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414449,RNA-Seq,281,975145866,SAMN50551093,401958155,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494156,DNBSEQ-T7,Y22120000554185,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:32:00Z,1,A2891,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Tylonycteris fulvida,23.7 N 107 E,Anal swab A2891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414450,RNA-Seq,271,19828883477,SAMN50551092,8301004439,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494155,DNBSEQ-T7,Y22120000554184,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:42:00Z,1,A2890,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Tylonycteris fulvida,23.7 N 107 E,Anal swab A2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414451,RNA-Seq,248,114294310,SAMN50550768,48591003,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494154,DNBSEQ-T7,Y22110000551808,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:32:00Z,1,A1088,SRP620618,PRJNA1304170,2022-06-15,China,Asia,China: FuJian,Metagenome or environmental,Pipistrellus abramus,24.5 N 117.7 E,Anal swab A1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414452,RNA-Seq,278,30547779595,SAMN50551091,12687489109,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494153,DNBSEQ-T7,Y22120000554183,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:48:00Z,1,A2889,SRP620618,PRJNA1304170,2022-08-22,China,Asia,China: GuangXi,Metagenome or environmental,Tylonycteris fulvida,23.7 N 107 E,Anal swab A2889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414453,RNA-Seq,283,3057303791,SAMN50551090,1314324531,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494152,DNBSEQ-T7,Y22110000552675,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:34:00Z,1,A1955,SRP620618,PRJNA1304170,2022-06-27,China,Asia,China: GuangXi,Metagenome or environmental,Murina feae,25.8 N 110.4 E,Anal swab A1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414454,RNA-Seq,254,6157674552,SAMN50551089,2660131758,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494151,DNBSEQ-T7,Y22110000552674,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:36:00Z,1,A1954,SRP620618,PRJNA1304170,2022-06-26,China,Asia,China: GuangXi,Metagenome or environmental,Murina chrysochaetes,25.8 N 110.4 E,Anal swab A1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414455,RNA-Seq,283,8106108223,SAMN50551088,3530259240,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494150,DNBSEQ-T7,Y22110000552673,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:38:00Z,1,A1953,SRP620618,PRJNA1304170,2022-06-26,China,Asia,China: GuangXi,Metagenome or environmental,Kerivoula furva,25.8 N 110.4 E,Anal swab A1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414456,RNA-Seq,223,169674250,SAMN50551087,70952220,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494149,DNBSEQ-T7,Y22110000552672,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:31:00Z,1,A1952,SRP620618,PRJNA1304170,2022-06-26,China,Asia,China: GuangXi,Metagenome or environmental,Kerivoula furva,25.8 N 110.4 E,Anal swab A1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35414457,RNA-Seq,272,15254593130,SAMN50551086,6164856821,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30494148,DNBSEQ-T7,Y22110000552671,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-09-16T04:40:00Z,1,A1951,SRP620618,PRJNA1304170,2022-06-27,China,Asia,China: GuangXi,Metagenome or environmental,Rhinolophus sinicus,25.8 N 110.4 E,Anal swab A1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
